# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_12	cds	66489	68135	-	COILCL_02878	fumA	class I fumarate hydratase FumA	COG:C, COG:COG1951, EC:4.2.1.2, KEGG:K01676, RefSeq:WP_002903313.1, SO:0001217, UniParc:UPI0001A589C1, UniRef:UniRef100_A0A0H3GP67, UniRef:UniRef50_P0AC33, UniRef:UniRef90_A0A1W2J594
contig_12	cds	68337	69515	+	COILCL_02879	manA	mannose-6-phosphate isomerase	COG:COG1482, COG:G, EC:5.3.1.8, GO:0004476, GO:0008270, GO:0009298, RefSeq:WP_002903312.1, SO:0001217, UniParc:UPI0001575FB7, UniRef:UniRef100_A0A0H3GS87, UniRef:UniRef50_P25081, UniRef:UniRef90_A0A223UBU2
contig_12	cds	69635	71161	+	COILCL_02880	ydgA	DUF945 domain-containing protein	COG:COG5339, COG:S, SO:0001217, UniParc:UPI0003BEDDCC, UniRef:UniRef100_A0A331FWT8, UniRef:UniRef50_P77804, UniRef:UniRef90_A0A0H3GSS9
contig_12	cds	71201	72229	-	COILCL_02881	malI	Maltose regulon regulatory protein MalI	COG:COG1609, COG:K, KEGG:K16136, RefSeq:WP_004148253.1, SO:0001217, UniParc:UPI0001575F69, UniRef:UniRef100_A0A0H3GMN8, UniRef:UniRef50_P18811, UniRef:UniRef90_A0A332X6E0
contig_12	cds	72402	73994	+	COILCL_02882	ptsG2	PTS maltose transporter subunit IICB	COG:COG1264, COG:G, RefSeq:WP_032435367.1, SO:0001217, UniParc:UPI00044DA5E5, UniRef:UniRef100_A0AAX3FBP3, UniRef:UniRef50_P19642, UniRef:UniRef90_A0A4V0GTL8
contig_12	cds	74046	75218	+	COILCL_02883	malY	cysteine-S-conjugate beta-lyase	COG:COG1168, COG:ER, RefSeq:WP_009308961.1, SO:0001217, UniParc:UPI0002410292, UniRef:UniRef100_A0A377ZR61, UniRef:UniRef50_P23256, UniRef:UniRef90_A0A483GU84
contig_12	cds	75232	76260	-	COILCL_02884	corA	CorA family divalent cation transporter	COG:COG0598, COG:P, KEGG:K16074, RefSeq:WP_004179669.1, SO:0001217, UniParc:UPI0001575F66, UniRef:UniRef100_W9BG04, UniRef:UniRef50_W9BG04, UniRef:UniRef90_W9BG04
contig_12	cds	76572	76775	+	COILCL_02885	ydfZ	Selenium delivery protein YdfZ	RefSeq:WP_032435368.1, SO:0001217, UniParc:UPI00044CE951, UniRef:UniRef100_A0A919HNX3, UniRef:UniRef50_P64463, UniRef:UniRef90_A0A0H3GSS5
contig_12	cds	76845	77324	-	COILCL_02886		Nucleoside-specific channel-forming protein Tsx	RefSeq:WP_004179667.1, SO:0001217, UniParc:UPI0001575F64, UniRef:UniRef100_A0A6A8EKS8, UniRef:UniRef50_A0A7H4N368, UniRef:UniRef90_A0A377V4I4
contig_12	cds	77561	77914	+	COILCL_02887		DUF1304 domain-containing protein	COG:COG3759, COG:S, KEGG:K08987, RefSeq:WP_002903236.1, SO:0001217, UniParc:UPI0001B75FF7, UniRef:UniRef100_A0A0H3GWR4, UniRef:UniRef50_Q8U4U8, UniRef:UniRef90_A0A0H3GWR4
contig_12	cds	78018	79226	+	COILCL_02888	yedE	selenium metabolism membrane protein YedE/FdhT	COG:COG2391, COG:R, KEGG:K07112, RefSeq:WP_002903234.1, SO:0001217, UniParc:UPI000241E2C3, UniRef:UniRef100_W8V0Q3, UniRef:UniRef50_P31064, UniRef:UniRef90_A0A9P0Y661
contig_12	cds	79223	79456	+	COILCL_02889	yedE	selenium metabolism membrane protein YedE/FdhT	COG:COG0425, COG:JHO, KEGG:K07112, RefSeq:WP_002903233.1, SO:0001217, UniParc:UPI0001575F61, UniRef:UniRef100_A0A7H4MJB7, UniRef:UniRef50_Q8EKI5, UniRef:UniRef90_A0A7H4MJB7
contig_12	cds	79707	80099	+	COILCL_02890		Phage envelope protein	RefSeq:WP_002903231.1, SO:0001217, UniParc:UPI0001B75FF9, UniRef:UniRef100_A0A0H3GSR9, UniRef:UniRef50_A0A0H3GSR9, UniRef:UniRef90_A0A0H3GSR9
contig_12	cds	80134	80292	-	COILCL_02891	yqaE	YqaE/Pmp3 family membrane protein	COG:C, COG:COG0401, RefSeq:WP_032435370.1, SO:0001217, UniParc:UPI000450E528, UniRef:UniRef100_A0A919LM62, UniRef:UniRef50_A0A1J1LP19, UniRef:UniRef90_A0AAP5RSQ4
contig_12	cds	80575	81573	+	COILCL_02892	gap	type I glyceraldehyde-3-phosphate dehydrogenase	COG:COG0057, COG:G, GO:0006006, GO:0016620, GO:0050661, GO:0051287, RefSeq:WP_032435371.1, SO:0001217, UniParc:UPI00044B9393, UniRef:UniRef100_A0AAX2NGV4, UniRef:UniRef50_P58072, UniRef:UniRef90_A0A486TFJ1
contig_12	cds	81622	83061	-	COILCL_02893	aldA	aldehyde dehydrogenase	COG:COG1012, COG:I, EC:1.2.1.-, GO:0016620, RefSeq:WP_032435372.1, SO:0001217, UniParc:UPI000450FB88, UniRef:UniRef100_A0AAX2NGH2, UniRef:UniRef50_P25553, UniRef:UniRef90_B5XRG1
contig_12	cds	83259	84059	-	COILCL_02894	elyC	DUF218 domain-containing protein	COG:COG1434, COG:M, RefSeq:WP_032435373.1, SO:0001217, UniParc:UPI00044F09CE, UniRef:UniRef100_A0AAX3FC33, UniRef:UniRef50_A6T8L0, UniRef:UniRef90_A6T8L0
contig_12	cds	84440	85765	+	COILCL_02895	narK	Major facilitator superfamily (MFS) profile domain-containing protein	COG:COG2223, COG:P, KEGG:K08172, RefSeq:WP_004179652.1, SO:0001217, UniParc:UPI000282F8DE, UniRef:UniRef100_A0A8E2CYQ6, UniRef:UniRef50_A0A9W4PG88, UniRef:UniRef90_A0AAN1Y5N4
contig_12	cds	85972	87402	-	COILCL_02896	ansP	D-serine/D-alanine/glycine transporter	COG:COG1113, COG:E, RefSeq:WP_002903059.1, SO:0001217, UniParc:UPI0001575F5A, UniRef:UniRef100_A0A0H3GP42, UniRef:UniRef50_A0A377WLS9, UniRef:UniRef90_A0A377WLS9
contig_12	cds	87412	88407	-	COILCL_02897	astE	succinylglutamate desuccinylase	COG:COG2988, COG:E, EC:3.5.1.96, GO:0006527, GO:0008270, GO:0009017, KEGG:K05526, RefSeq:WP_002903056.1, SO:0001217, UniParc:UPI000241E220, UniRef:UniRef100_A0A0H3GS67, UniRef:UniRef50_A0A377W4Q3, UniRef:UniRef90_A0A377W4Q3
contig_12	cds	88418	89758	-	COILCL_02898	astB	N-succinylarginine dihydrolase	COG:COG3724, COG:E, EC:3.5.3.23, GO:0006527, GO:0009015, KEGG:K01484, RefSeq:WP_004148240.1, SO:0001217, UniParc:UPI00018142DC, UniRef:UniRef100_A0A288TM27, UniRef:UniRef50_Q2SKP0, UniRef:UniRef90_A0A447RIK2
contig_12	cds	89780	91246	-	COILCL_02899	astD	succinylglutamate-semialdehyde dehydrogenase	COG:COG1012, COG:I, EC:1.2.1.71, GO:0006527, GO:0043824, RefSeq:WP_023282534.1, SO:0001217, UniParc:UPI0003BFC7BA, UniRef:UniRef100_W9BFZ7, UniRef:UniRef50_P76217, UniRef:UniRef90_A0A060VI82
contig_12	cds	91237	92259	-	COILCL_02900	astA	arginine N-succinyltransferase	COG:COG3138, COG:E, EC:2.3.1.109, GO:0006527, GO:0008791, RefSeq:WP_004140076.1, SO:0001217, UniParc:UPI0001575F57, UniRef:UniRef100_A0A0H3GWQ3, UniRef:UniRef50_Q7N2G8, UniRef:UniRef90_A0A378B0Z6
contig_12	cds	92278	93483	-	COILCL_02901	argD	Acetylornithine/succinyldiaminopimelate aminotransferase	COG:COG4992, COG:E, RefSeq:WP_004176366.1, SO:0001217, UniParc:UPI0001575F56, UniRef:UniRef100_W9BP55, UniRef:UniRef50_Q7N9E5, UniRef:UniRef90_W9BP55
contig_12	cds	94012	95286	+	COILCL_02902	gdhA	Glutamate dehydrogenase	COG:COG0334, COG:E, RefSeq:WP_004151574.1, SO:0001217, UniParc:UPI0001575F02, UniRef:UniRef100_A0A377ZRB9, UniRef:UniRef50_A0A9P6PGL3, UniRef:UniRef90_A0A1V2BEL5
contig_12	cds	95442	96440	-	COILCL_02903	pdxI	Aldo-keto reductase	COG:COG0667, COG:HR, RefSeq:WP_004179648.1, SO:0001217, UniParc:UPI000282F8DA, UniRef:UniRef100_A0A060VIC4, UniRef:UniRef50_A0A060VIC4, UniRef:UniRef90_A0A060VIC4
contig_12	cds	96541	97488	+	COILCL_02904	lysR	HTH-type transcriptional regulator PgrR	COG:COG0583, COG:K, RefSeq:WP_016947255.1, SO:0001217, UniParc:UPI0002E4C2E0, UniRef:UniRef100_A0A919HTN5, UniRef:UniRef50_A0A486N464, UniRef:UniRef90_A0A486N464
contig_12	cds	97596	98027	+	COILCL_02905	marR	MarR family transcriptional regulator	COG:COG1846, COG:K, RefSeq:WP_014907679.1, SO:0001217, UniParc:UPI0001A58957, UniRef:UniRef100_A0A094Y9X4, UniRef:UniRef50_A0A2X2EMM2, UniRef:UniRef90_A0A094Y9X4
contig_12	cds	98027	99679	+	COILCL_02906		MFS transporter	RefSeq:WP_032435374.1, SO:0001217, UniParc:UPI000451C1B8, UniRef:UniRef100_A0AAX2NCM3, UniRef:UniRef50_K9DGX4, UniRef:UniRef90_A0A0H3GSP9
contig_12	cds	99708	100793	+	COILCL_02907	emrA	HlyD family secretion protein	COG:COG1566, COG:V, KEGG:K03543, RefSeq:WP_002902965.1, SO:0001217, UniParc:UPI0001A58955, UniRef:UniRef100_A0A0H3GML2, UniRef:UniRef50_Q87YT9, UniRef:UniRef90_A0A377ZRV8
contig_12	cds	100790	102169	+	COILCL_02908	tolC	NodT family RND efflux system outer membrane lipoprotein	COG:COG1538, COG:M, RefSeq:WP_004190382.1, SO:0001217, UniParc:UPI0001575EFC, UniRef:UniRef100_A0A0C7F812, UniRef:UniRef50_A8AGG4, UniRef:UniRef90_A0A378BCT4
contig_12	cds	102185	102844	+	COILCL_02909	trmR	O-methyltransferase	COG:COG4122, COG:J, SO:0001217, UniParc:UPI0003BE1A63, UniRef:UniRef100_A0A9J6S1U2, UniRef:UniRef50_A7MEK1, UniRef:UniRef90_A0A377ZRM8
contig_12	cds	102905	106807	-	COILCL_02910	hrpA	ATP-dependent RNA helicase HrpA	COG:COG1643, COG:J, EC:3.6.4.13, GO:0003676, GO:0003689, GO:0003723, GO:0003724, GO:0004386, GO:0005524, GO:0009451, GO:0016887, GO:0034458, GO:0061775, GO:0140584, GO:0140665, GO:0140849, RefSeq:WP_016947253.1, SO:0001217, UniParc:UPI0002FFDC0A, UniRef:UniRef100_A0A9J6S1S4, UniRef:UniRef50_P43329, UniRef:UniRef90_P43329
contig_12	cds	107012	107617	+	COILCL_02911	azoR	FMN-dependent NADH-azoreductase	BlastRules:WP_000048924, COG:C, COG:COG1182, EC:1.6.5.-, EC:1.7.1.17, GO:0009055, GO:0010181, GO:0016652, GO:0016655, KEGG:K01118, RefSeq:WP_002902889.1, SO:0001217, UniParc:UPI0001575EF9, UniRef:UniRef100_A0A0H3GSP2, UniRef:UniRef50_P41407, UniRef:UniRef90_P41407
contig_12	cds	107654	108061	-	COILCL_02912		CENP-V/GFA domain-containing protein	COG:COG3791, COG:S, SO:0001217, UniParc:UPI0003BF5F0F, UniRef:UniRef100_A0A483VGH8, UniRef:UniRef50_A0A0H3GMK7, UniRef:UniRef90_A0A0H3GMK7
contig_12	cds	108073	108669	-	COILCL_02913	paaY	phenylacetic acid degradation protein PaaY	COG:COG0663, COG:R, EC:3.1.2.-, GO:0010124, RefSeq:WP_002902883.1, SO:0001217, UniParc:UPI0001575EF7, UniRef:UniRef100_A0A0W8ATJ3, UniRef:UniRef50_P39206, UniRef:UniRef90_A0A0W8ATJ3
contig_12	cds	108679	109614	-	COILCL_02914	paaX	phenylacetic acid degradation operon negative regulatory protein PaaX	COG:COG3327, COG:K, GO:0006351, KEGG:K02616, SO:0001217, UniParc:UPI000205DA88, UniRef:UniRef100_A0A377ZSZ0, UniRef:UniRef50_P76086, UniRef:UniRef90_A0A285B3C3
contig_12	cds	109717	111033	-	COILCL_02915	paaK	phenylacetate--CoA ligase PaaK	COG:COG1541, COG:H, EC:6.2.1.30, GO:0010124, GO:0047475, RefSeq:WP_023282532.1, SO:0001217, UniParc:UPI0003BEC146, UniRef:UniRef100_A0A919HNY6, UniRef:UniRef50_P76085, UniRef:UniRef90_A0A2N4Z1L9
contig_12	cds	111060	112265	-	COILCL_02916	pcaF	3-oxoadipyl-CoA thiolase	COG:COG0183, COG:I, EC:2.3.1.174, EC:2.3.1.223, GO:0016747, GO:0019619, KEGG:K02615, RefSeq:WP_004183854.1, SO:0001217, UniParc:UPI000282EA4C, UniRef:UniRef100_A0A9J6S156, UniRef:UniRef50_P0C7L2, UniRef:UniRef90_A0A332EA03
contig_12	cds	112265	112687	-	COILCL_02917	paaI	hydroxyphenylacetyl-CoA thioesterase PaaI	COG:COG2050, COG:Q, EC:3.1.2.-, GO:0010124, GO:0016790, RefSeq:WP_002902876.1, SO:0001217, UniParc:UPI0001575EF3, UniRef:UniRef100_A0A0H3GMK1, UniRef:UniRef50_A0A0J5IT46, UniRef:UniRef90_A0A1Y6GJ62
contig_12	cds	112677	114098	-	COILCL_02918	paaH	3-hydroxyacyl-CoA dehydrogenase PaaH	COG:COG1250, COG:I, GO:0008691, GO:0010124, SO:0001217, UniParc:UPI00044F4DDA, UniRef:UniRef100_A0AAJ5PI76, UniRef:UniRef50_P76083, UniRef:UniRef90_A0A486P2X5
contig_12	cds	114102	114890	-	COILCL_02919	paaG	2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase PaaG	COG:COG1024, COG:I, EC:5.3.3.18, GO:0010124, GO:0016853, RefSeq:WP_004140117.1, SO:0001217, UniParc:UPI0001A5894F, UniRef:UniRef100_A0A0H3GP10, UniRef:UniRef50_P77467, UniRef:UniRef90_A0A0B7G9I2
contig_12	cds	114893	115660	-	COILCL_02920	paaF	2,3-dehydroadipyl-CoA hydratase PaaF	COG:COG1024, COG:I, EC:4.2.1.17, RefSeq:WP_009760646.1, SO:0001217, UniParc:UPI0001575EA0, UniRef:UniRef100_A0A377ZHT7, UniRef:UniRef50_Q1I9V4, UniRef:UniRef90_A0A2X3EPC9
contig_12	cds	115657	116727	-	COILCL_02921	paaK	Phenylacetate-CoA oxygenase/reductase subunit PaaK	COG:C, COG:COG1018, KEGG:K02613, RefSeq:WP_002902772.1, SO:0001217, UniParc:UPI000241E211, UniRef:UniRef100_A0A0H3GSN2, UniRef:UniRef50_P76081, UniRef:UniRef90_A0A486KVH0
contig_12	cds	116735	117232	-	COILCL_02922	paaD	1,2-phenylacetyl-CoA epoxidase subunit PaaD	COG:COG2151, COG:O, GO:0010124, RefSeq:WP_032435375.1, SO:0001217, UniParc:UPI00044C01A9, UniRef:UniRef100_A0AAX2NGS2, UniRef:UniRef50_P76080, UniRef:UniRef90_A0A377W2N7
contig_12	cds	117244	117999	-	COILCL_02923	paaC	1,2-phenylacetyl-CoA epoxidase subunit PaaC	COG:COG3396, COG:Q, EC:1.14.13.149, GO:0010124, KEGG:K02611, RefSeq:WP_002902769.1, SO:0001217, UniParc:UPI0001A5894B, UniRef:UniRef100_A0A0H3GWM7, UniRef:UniRef50_P76079, UniRef:UniRef90_A0A0B7GBD7
contig_12	cds	118007	118294	-	COILCL_02924	paaB	1,2-phenylacetyl-CoA epoxidase subunit PaaB	COG:COG3460, COG:Q, GO:0005829, GO:0010124, GO:0062077, KEGG:K02610, RefSeq:WP_002902768.1, SO:0001217, UniParc:UPI0001A5894A, UniRef:UniRef100_A0A0H3GP04, UniRef:UniRef50_P76078, UniRef:UniRef90_P76078
contig_12	cds	118306	119235	-	COILCL_02925	paaA	1,2-phenylacetyl-CoA epoxidase subunit PaaA	COG:COG3396, COG:Q, EC:1.14.13.149, GO:0010124, GO:0097266, KEGG:K02609, RefSeq:WP_004176377.1, SO:0001217, UniParc:UPI00018136B4, UniRef:UniRef100_A0A2N5A7T9, UniRef:UniRef50_A0A1L7CPW6, UniRef:UniRef90_A0A2N5A7T9
contig_12	cds	119522	121567	+	COILCL_02926	paaZ	phenylacetic acid degradation bifunctional protein PaaZ	COG:COG2030, COG:I, EC:1.2.1.91, EC:3.3.2.12, KEGG:K02618, RefSeq:WP_032435376.1, SO:0001217, UniParc:UPI00044F7991, UniRef:UniRef100_A0AAX2NGN9, UniRef:UniRef50_P77455, UniRef:UniRef90_A0A7Z8ZAU2
contig_12	cds	122044	124311	+	COILCL_02927	tynA	primary-amine oxidase	COG:COG3733, COG:Q, EC:1.4.3.21, GO:0005507, GO:0006584, GO:0008131, GO:0009308, GO:0042597, GO:0048038, GO:0052595, KEGG:K00276, RefSeq:WP_032435377.1, SO:0001217, UniParc:UPI00044B3D5B, UniRef:UniRef100_A0AAX3FBJ6, UniRef:UniRef50_P46883, UniRef:UniRef90_P80695
contig_12	cds	124314	125264	-	COILCL_02928	qor	enoyl-[acyl-carrier-protein] reductase	COG:COG0604, COG:CR, SO:0001217, UniParc:UPI00044C86C1, UniRef:UniRef100_A0AAX3FBS0, UniRef:UniRef50_A0A3P8KLS1, UniRef:UniRef90_A0A8B4TNQ9
contig_12	cds	125341	126231	-	COILCL_02929	panE	oxidoreductase	COG:COG1893, COG:H, RefSeq:WP_023287576.1, SO:0001217, UniParc:UPI0003BF4A68, UniRef:UniRef100_A0AAX3FDM1, UniRef:UniRef50_E0SEA4, UniRef:UniRef90_A0A0H3GNZ5
contig_12	cds	126356	127855	-	COILCL_02930	adhE	Aldehyde dehydrogenase family protein	COG:COG1012, COG:I, RefSeq:WP_004140136.1, SO:0001217, UniParc:UPI0001575E45, UniRef:UniRef100_A0A377ZUW0, UniRef:UniRef50_P80668, UniRef:UniRef90_A0A4S7W8X3
contig_12	cds	128091	128993	+	COILCL_02931	feaR	transcriptional regulator FeaR	COG:COG2207, COG:K, GO:0003700, GO:0006355, GO:0043565, RefSeq:WP_016947236.1, SO:0001217, UniParc:UPI0002F0A061, UniRef:UniRef100_A0A2G4PUY4, UniRef:UniRef50_Q47129, UniRef:UniRef90_A0A0C7KD35
contig_12	cds	128994	129317	-	COILCL_02932		DUF1318 domain-containing protein	KEGG:K09978, RefSeq:WP_002902522.1, SO:0001217, UniParc:UPI0001A58943, UniRef:UniRef100_A0A0H3GMI5, UniRef:UniRef50_A0A0H3GMI5, UniRef:UniRef90_A0A0H3GMI5
contig_12	cds	129325	129510	-	COILCL_02933		Lipoprotein	RefSeq:WP_002902519.1, SO:0001217, UniParc:UPI00003DEAD3, UniRef:UniRef100_A0A0H3GWL8, UniRef:UniRef50_R4YR79, UniRef:UniRef90_A0A0H3GWL8
contig_12	cds	129507	132146	-	COILCL_02934	ydbH	YdbH family protein	SO:0001217, UniRef:UniRef50_P52645, UniRef:UniRef90_B5XRM3
contig_12	cds	132353	132853	+	COILCL_02935	dedA	DedA-family integral membrane protein	COG:COG0586, COG:M, KEGG:K03975, RefSeq:WP_002902516.1, SO:0001217, UniParc:UPI0001575E40, UniRef:UniRef100_A0A377ZUN7, UniRef:UniRef50_A0A6D1S717, UniRef:UniRef90_A0A060VQG8
contig_12	cds	133001	133990	+	COILCL_02936	ldhA	2-hydroxyacid dehydrogenase	COG:CHR, COG:COG1052, RefSeq:WP_002902515.1, SO:0001217, UniParc:UPI0001575E3F, UniRef:UniRef100_A0A0H3GWL1, UniRef:UniRef50_P52643, UniRef:UniRef90_A0A1V8GVS4
contig_12	cds	134113	134553	+	COILCL_02937	hslJ	heat shock protein HslJ	COG:COG3187, COG:O, RefSeq:WP_009309014.1, SO:0001217, UniParc:UPI000205D63F, UniRef:UniRef100_A0A170T2Q8, UniRef:UniRef50_A8AGE9, UniRef:UniRef90_A0A9Q8BIG9
contig_12	cds	134599	134862	-	COILCL_02938	hlx	Hemolysin	COG:COG3042, COG:R, KEGG:K09712, RefSeq:WP_004140155.1, SO:0001217, UniParc:UPI0001A588E7, UniRef:UniRef100_A0A0H3GS35, UniRef:UniRef50_P0ACW2, UniRef:UniRef90_A0A1F2LVU6
contig_12	cds	135225	138752	+	COILCL_02939	nifJ	pyruvate:ferredoxin (flavodoxin) oxidoreductase	COG:C, COG:COG1143, EC:1.2.7.-, GO:0005506, GO:0006979, GO:0016903, GO:0022900, GO:0030976, GO:0043873, GO:0051539, KEGG:K03737, RefSeq:WP_020324683.1, SO:0001217, UniParc:UPI00034219BE, UniRef:UniRef100_A0A094Z802, UniRef:UniRef50_P52647, UniRef:UniRef90_P52647
contig_12	ncRNA	138766	138889	-	COILCL_02940	micC	MicC RNA	RFAM:RF00121, SO:0000655
contig_12	cds	139109	140263	+	COILCL_02941	ompK37	porin OmpK37	BlastRules:WP_119721401, COG:COG3203, COG:M, RefSeq:WP_002902433.1, SO:0001217, UniParc:UPI0001575E3B, UniRef:UniRef100_A0A0H3GMH3, UniRef:UniRef50_P02931, UniRef:UniRef90_A0A2N5ABD5
contig_12	cds	140407	140619	+	COILCL_02942		KTSC domain-containing protein	RefSeq:WP_002902432.1, SO:0001217, UniParc:UPI0001A588E4, UniRef:UniRef100_A0A0H3GWK6, UniRef:UniRef50_A8AGE3, UniRef:UniRef90_A0A0H3GWK6
contig_12	cds	140701	141135	+	COILCL_02943	uspF	universal stress protein UspF	RefSeq:WP_004140161.1, SO:0001217, UniParc:UPI0001A588E3, UniRef:UniRef100_A0A0H3GNX7, UniRef:UniRef50_A0AAC8QN63, UniRef:UniRef90_A0A927DUH2
contig_12	cds	141369	142304	+	COILCL_02944	ttcA	tRNA 2-thiocytidine(32) synthetase TtcA	EC:2.8.1.-, GO:0008033, KEGG:K14058, RefSeq:WP_002902422.1, SO:0001217, UniParc:UPI0001A588E2, UniRef:UniRef100_A0A0H3GS31, UniRef:UniRef50_Q5F956, UniRef:UniRef90_A0A0H3GS31
contig_12	cds	142350	143723	-	COILCL_02945	dbpA	ATP-dependent RNA helicase DbpA	COG:COG0513, COG:L, EC:3.6.4.13, GO:0003676, GO:0003724, GO:0005524, RefSeq:WP_023287574.1, SO:0001217, UniParc:UPI0003BE4C88, UniRef:UniRef100_A0A9Q7T3F3, UniRef:UniRef50_P21693, UniRef:UniRef90_A0A0H3GSK5
contig_12	ncRNA	144036	144153	-	COILCL_02946	frnS	Fumarate/nitrate reductase regulator sRNA	RFAM:RF01796, SO:0000655
contig_12	cds	144249	145232	-	COILCL_02947	zntB	zinc transporter ZntB	COG:COG0598, COG:P, GO:0000287, GO:0005385, GO:0005886, GO:0015087, GO:0015095, GO:0050897, GO:0071577, RefSeq:WP_004148192.1, SO:0001217, UniParc:UPI000157636E, UniRef:UniRef100_A6T884, UniRef:UniRef50_P64423, UniRef:UniRef90_A6T884
contig_12	cds	145511	146254	+	COILCL_02948	glpR	DeoR faimly transcriptional regulator	COG:COG1349, COG:KG, KEGG:K02444, RefSeq:WP_004213984.1, SO:0001217, UniParc:UPI00024106A6, UniRef:UniRef100_A0A9Q4TW50, UniRef:UniRef50_A0AAN3RYQ0, UniRef:UniRef90_A0A4S7VZW9
contig_12	cds	146217	147335	+	COILCL_02949	mviM	Oxidoreductase	COG:COG0673, COG:R, RefSeq:WP_004176403.1, SO:0001217, UniParc:UPI000241E157, UniRef:UniRef100_A0A0H3GNW9, UniRef:UniRef50_A0A486KVA6, UniRef:UniRef90_A0A486KVA6
contig_12	cds	147572	147766	+	COILCL_02950		hypothetical protein	RefSeq:WP_004176404.1, SO:0001217, UniParc:UPI000157636B, UniRef:UniRef100_A0A377ZHV5, UniRef:UniRef50_A0A0H3GS27, UniRef:UniRef90_A0A0H3GS27
contig_12	cds	147879	148625	-	COILCL_02951		Inner membrane protein	RefSeq:WP_032435379.1, SO:0001217, UniParc:UPI00044BE3A6, UniRef:UniRef100_A0A919LRS0, UniRef:UniRef50_A0A0H3GSK0, UniRef:UniRef90_A0A0H3GSK0
contig_12	cds	148876	150255	-	COILCL_02952	ansP	Aromatic amino acid transport protein AroP	COG:COG1113, COG:E, RefSeq:WP_002902408.1, SO:0001217, UniParc:UPI000241E155, UniRef:UniRef100_A0A0H3GMG1, UniRef:UniRef50_P24207, UniRef:UniRef90_A0A0J4NDF5
contig_12	cds	150590	151069	+	COILCL_02953	lrp	Leucine-responsive regulatory protein	COG:COG1522, COG:K, RefSeq:WP_002902405.1, SO:0001217, UniParc:UPI0001576368, UniRef:UniRef100_A0A0H3GWK3, UniRef:UniRef50_A0A087FGY6, UniRef:UniRef90_A0A087FGY6
contig_12	cds	151321	151935	+	COILCL_02954	yitT	YitT family protein	COG:COG1284, COG:S, RefSeq:WP_032432669.1, SO:0001217, UniParc:UPI000450C0EF, UniRef:UniRef100_A0A060VNV0, UniRef:UniRef50_A0A0H3GNW1, UniRef:UniRef90_A0A0H3GNW1
contig_12	cds	151974	153173	+	COILCL_02955	tyrB	Aminotransferase	COG:COG1448, COG:E, RefSeq:WP_004190464.1, SO:0001217, UniParc:UPI00029CD3E4, UniRef:UniRef100_A0A0C7KA48, UniRef:UniRef50_O85746, UniRef:UniRef90_A0A0C7KA48
contig_12	cds	153202	153870	-	COILCL_02956	metP	Methionine ABC transporter permease	COG:COG2011, COG:E, RefSeq:WP_002902397.1, SO:0001217, UniParc:UPI0001576365, UniRef:UniRef100_A0A0H3GSJ4, UniRef:UniRef50_A0A2S6EJ26, UniRef:UniRef90_A0A2S6EJ26
contig_12	cds	153863	154888	-	COILCL_02957	abcC	ABC transporter, ATP-binding protein	COG:COG1135, COG:E, SO:0001217, UniParc:UPI000354391B, UniRef:UniRef100_W9B7E0, UniRef:UniRef50_A0A378BEB9, UniRef:UniRef90_A0A378BEB9
contig_12	cds	154885	155691	-	COILCL_02958	nlpA	Methionine ABC transporter substrate-binding protein	COG:COG1464, COG:P, KEGG:K02073, RefSeq:WP_002902393.1, SO:0001217, UniParc:UPI0001576305, UniRef:UniRef100_A0A0H3GWK2, UniRef:UniRef50_A0A2X3ITW1, UniRef:UniRef90_A0A2X3ITW1
contig_12	cds	155912	157087	+	COILCL_02959	aspB	Aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	COG:COG0436, COG:E, RefSeq:WP_004148182.1, SO:0001217, UniParc:UPI000205D630, UniRef:UniRef100_A0A080SXW2, UniRef:UniRef50_A0A080SXW2, UniRef:UniRef90_A0A080SXW2
contig_12	cds	157132	158151	-	COILCL_02960	qor	2-haloacrylate reductase	COG:COG0604, COG:CR, RefSeq:WP_032435380.1, SO:0001217, UniParc:UPI00044C03F0, UniRef:UniRef100_A0AAX3FBP0, UniRef:UniRef50_A0A486NIC1, UniRef:UniRef90_A0A486NIC1
contig_12	cds	158240	158788	+	COILCL_02961	acrR	HTH-type transcriptional repressor KstR2	COG:COG1309, COG:K, RefSeq:WP_004179582.1, SO:0001217, UniParc:UPI0001A588D6, UniRef:UniRef100_A0A080T201, UniRef:UniRef50_A0A483INJ5, UniRef:UniRef90_A0A483INJ5
contig_12	cds	158843	159754	-	COILCL_02962	ybjT	NmrA family protein	COG:COG0702, COG:R, RefSeq:WP_032435381.1, SO:0001217, UniParc:UPI00044E37DF, UniRef:UniRef100_A0AAX3FBS7, UniRef:UniRef50_A0A6P1PVH0, UniRef:UniRef90_A0A5D3JM65
contig_12	cds	159747	160613	-	COILCL_02963	gloB	Putative quorum-quenching lactonase YtnP	COG:COG0491, COG:R, SO:0001217, UniParc:UPI0002B5B692, UniRef:UniRef100_A0A2L1BZR1, UniRef:UniRef50_A0A7H4MIX9, UniRef:UniRef90_A0A8B6J061
